dataset_id,table_id
cpool_gp,retention20210830
cpool_gp,retention20210831
cpool_gp,retention20210901
cpool_gp,retention20210902
cpool_gp,retention20210903
cpool_gp,retention20210904
cpool_gp,retention20210905
cpool_gp,retention20210906
cpool_gp,retention20210907
cpool_gp,retention20210908
cpool_gp,retention20210909
cpool_gp,retention20210910
cpool_gp,retention20210911
cpool_gp,retention20210912
cpool_gp,retention20210913
cpool_gp,retention20210914
cpool_gp,retention20210915
cpool_gp,retention20210916
cpool_gp,retention20210917
cpool_gp,retention20210918
cpool_gp,retention20210919
cpool_gp,retention20210920
cpool_gp,retention20210921
cpool_gp,retention20210922
cpool_gp,retention20210923
cpool_gp,retention20210924
cpool_gp,retention20210925
cpool_gp,retention20210926
cpool_gp,retention20210927
cpool_gp,retention20210928
cpool_gp,retention20210929
cpool_gp,retention20210930
cpool_gp,retention20211001
cpool_gp,retention20211002
cpool_gp,retention20211003
cpool_gp,retention20211004
cpool_gp,retention20211005
cpool_gp,retention20211006
cpool_gp,retention20211007
cpool_gp,retention20211008
cpool_gp,retention20211009
cpool_gp,retention20211010
cpool_gp,retention20211011
cpool_gp,retention20211012
cpool_gp,retention20211013
cpool_gp,retention20211014
cpool_gp,retention20211015
cpool_gp,retention20211016
cpool_gp,retention20211017
cpool_gp,retention20211018
cpool_gp,retention20211019
cpool_gp,retention20211020
cpool_gp,retention20211021
cpool_gp,retention20211022
cpool_gp,retention20211023
cpool_gp,retention20211024
cpool_gp,retention20211025
cpool_gp,retention20211026
cpool_gp,retention20211027
cpool_gp,retention20211028
cpool_gp,retention20211029
cpool_gp,retention20211030
cpool_gp,retention20211031
cpool_gp,retention20211101
cpool_gp,retention20211102
cpool_gp,retention20211103
cpool_gp,retention20211104
cpool_gp,retention20211105
cpool_gp,retention20211106
cpool_gp,retention20211107
cpool_gp,retention20211108
cpool_gp,retention20211109
cpool_gp,retention20211110
cpool_gp,retention20211111
cpool_gp,retention20211112
cpool_gp,retention20211113
cpool_gp,retention20211114
cpool_gp,retention20211115
cpool_gp,retention20211116
cpool_gp,retention20211117
cpool_gp,retention20211118
cpool_gp,retention20211119
cpool_gp,retention20211120
cpool_gp,retention20211121
cpool_gp,retention20211122
cpool_gp,retention20211123
cpool_gp,retention20211124
cpool_gp,retention20211125
cpool_gp,retention20211126
cpool_gp,retention20211127
cpool_gp,retention20211128
cpool_gp,retention20211129
cpool_gp,retention20211130
cpool_gp,retention20211201
cpool_gp,retention20211202
cpool_gp,retention20211203
cpool_gp,retention20211204
cpool_gp,retention20211205
cpool_gp,retention20211206
cpool_gp,retention20211207
cpool_gp,retention20211208
cpool_gp,retention20211209
cpool_gp,retention20211210
cpool_gp,retention20211211
cpool_gp,retention20211212
cpool_gp,retention20211213
cpool_gp,retention20211214
cpool_gp,retention20211215
cpool_gp,retention20211216
cpool_gp,retention20211217
cpool_gp,retention20211218
cpool_gp,retention20211219
cpool_gp,retention20211220
cpool_gp,retention20211221
cpool_gp,retention20211222
cpool_gp,retention20211223
cpool_gp,retention20211224
cpool_gp,retention20211225
cpool_gp,retention20211226
cpool_gp,retention20211227
cpool_gp,retention20211228
cpool_gp,retention20211229
cpool_gp,retention20211230
cpool_gp,retention20211231
cpool_gp,retention20220101
cpool_gp,retention20220102
cpool_gp,retention20220103
cpool_gp,retention20220104
cpool_gp,retention20220105
cpool_gp,retention20220106
cpool_gp,retention20220107
cpool_gp,retention20220108
cpool_gp,retention20220109
cpool_gp,retention20220110
cpool_gp,retention20220111
cpool_gp,retention20220112
cpool_gp,retention20220113
cpool_gp,retention20220114
cpool_gp,retention20220115
cpool_gp,retention20220116
cpool_gp,retention20220117
cpool_gp,retention20220118
cpool_gp,retention20220119
cpool_gp,retention20220120
cpool_gp,retention20220121
cpool_gp,retention20220122
cpool_gp,retention20220123
cpool_gp,retention20220124
cpool_gp,retention20220125
cpool_gp,retention20220126
cpool_gp,retention20220127
cpool_gp,retention20220128
cpool_gp,retention20220129
cpool_gp,retention20220130
cpool_gp,retention20220131
cpool_gp,retention20220201
cpool_gp,retention20220202
cpool_gp,retention20220203
cpool_gp,retention20220204
cpool_gp,retention20220205
cpool_gp,retention20220206
cpool_gp,retention20220207
cpool_gp,retention20220208
cpool_gp,retention20220209
cpool_gp,retention20220210
cpool_gp,retention20220211
cpool_gp,retention20220212
cpool_gp,retention20220213
cpool_gp,retention20220214
cpool_gp,retention20220215
cpool_gp,retention20220216
cpool_gp,retention20220217
cpool_gp,retention20220218
cpool_gp,retention20220219
cpool_gp,retention20220220
cpool_gp,retention20220221
cpool_gp,retention20220222
cpool_gp,retention20220223
cpool_gp,retention20220224
cpool_gp,retention20220225
cpool_gp,retention20220226
cpool_gp,retention20220227
cpool_gp,retention20220228
cpool_gp,retention20220301
cpool_gp,retention20220302
cpool_gp,retention20220303
cpool_gp,retention20220304
cpool_gp,retention20220305
cpool_gp,retention20220306
cpool_gp,retention20220307
cpool_gp,retention20220308
cpool_gp,retention20220309
cpool_gp,retention20220310
cpool_gp,retention20220311
cpool_gp,retention20220312
cpool_gp,retention20220313
cpool_gp,retention20220314
cpool_gp,retention20220315
cpool_gp,retention20220316
cpool_gp,retention20220317
cpool_gp,retention20220318
cpool_gp,retention20220319
cpool_gp,retention20220320
cpool_gp,retention20220321
cpool_gp,retention20220322
cpool_gp,retention20220323
cpool_gp,retention20220324
cpool_gp,retention20220325
cpool_gp,retention20220326
cpool_gp,retention20220327
cpool_gp,retention20220328
cpool_gp,retention20220329
cpool_gp,retention20220330
cpool_gp,retention20220331
cpool_gp,retention20220401
cpool_gp,retention20220402
cpool_gp,retention20220403
cpool_gp,retention20220404
cpool_gp,retention20220405
cpool_gp,retention20220406
cpool_gp,retention20220407
cpool_gp,retention20220408
cpool_gp,retention20220409
cpool_gp,retention20220410
cpool_gp,retention20220411
cpool_gp,retention20220412
cpool_gp,retention20220413
cpool_gp,retention20220414
cpool_gp,retention20220415
cpool_gp,retention20220416
cpool_gp,retention20220417
cpool_gp,retention20220418
cpool_gp,retention20220419
cpool_gp,retention20220420
cpool_gp,retention20220421
cpool_gp,retention20220422
cpool_gp,retention20220423
cpool_gp,retention20220424
cpool_gp,retention20220425
cpool_gp,retention20220426
cpool_gp,retention20220427
cpool_gp,retention20220428
cpool_gp,retention20220429
cpool_gp,retention20220430
cpool_gp,retention20220501
cpool_gp,retention20220502
cpool_gp,retention20220503
cpool_gp,retention20220504
cpool_gp,retention20220505
cpool_gp,retention20220506
cpool_gp,retention20220507
cpool_gp,retention20220508
cpool_gp,retention20220509
cpool_gp,retention20220510
cpool_gp,retention20220511
cpool_gp,retention20220512
cpool_gp,retention20220513
cpool_gp,retention20220514
cpool_gp,retention20220515
cpool_gp,retention20220516
cpool_gp,retention20220517
cpool_gp,retention20220518
cpool_gp,retention20220519
cpool_gp,retention20220520
cpool_gp,retention20220521
cpool_gp,retention20220522
cpool_gp,retention20220523
cpool_gp,retention20220524
cpool_gp,retention20220525
cpool_gp,retention20220526
cpool_gp,retention20220527
cpool_gp,retention20220528
cpool_gp,retention20220529
cpool_gp,retention20220530
cpool_gp,retention20220531
cpool_gp,retention20220601
cpool_gp,retention20220602
cpool_gp,retention20220603
cpool_gp,retention20220604
cpool_gp,retention20220605
cpool_gp,retention20220606
cpool_gp,retention20220607
cpool_gp,retention20220608
cpool_gp,retention20220609
cpool_gp,retention20220610
cpool_gp,retention20220611
cpool_gp,retention20220612
cpool_gp,retention20220613
cpool_gp,retention20220614
cpool_gp,retention20220615
cpool_gp,retention20220616
cpool_gp,retention20220617
cpool_gp,retention20220618
cpool_gp,retention20220619
cpool_gp,retention20220620
cpool_gp,retention20220621
cpool_gp,retention20220622
cpool_gp,retention20220623
cpool_gp,retention20220624
cpool_gp,retention20220625
cpool_gp,retention20220626
cpool_gp,retention20220627
cpool_gp,retention20220628
cpool_gp,retention20220629
cpool_gp,retention20220630
cpool_gp,retention20220701
cpool_gp,retention20220702
cpool_gp,retention20220703
cpool_gp,retention20220704
cpool_gp,retention20220705
cpool_gp,retention20220706
